  2459744.8194280       0.990903       0.004825 0 -1 -1 
  2459744.8208170       0.983723       0.004821 0 -1 -1 
  2459744.8222060       0.980560       0.004817 0 -1 -1 
  2459744.8235950       0.987533       0.004824 0 -1 -1 
  2459744.8249840       0.977489       0.004820 0 -1 -1 
  2459744.8263730       0.977876       0.004821 0 -1 -1 
  2459744.8277610       0.971846       0.004812 0 -1 -1 
  2459744.8291500       0.982079       0.004824 0 -1 -1 
  2459744.8305390       0.981028       0.004820 0 -1 -1 
  2459744.8319280       0.981206       0.004826 0 -1 -1 
  2459744.8333170       0.985058       0.004824 0 -1 -1 
  2459744.8347060       0.982967       0.004826 0 -1 -1 
  2459744.8360950       0.981450       0.004829 0 -1 -1 
  2459744.8374840       0.986710       0.004829 0 -1 -1 
  2459744.8388730       0.982765       0.004829 0 -1 -1 
  2459744.8402610       0.984537       0.004833 0 -1 -1 
  2459744.8416500       0.982918       0.004839 0 -1 -1 
  2459744.8430390       0.982973       0.004836 0 -1 -1 
  2459744.8458170       0.982871       0.004839 0 -1 -1 
  2459744.8472060       0.981151       0.004843 0 -1 -1 
  2459744.8485950       0.985304       0.004843 0 -1 -1 
  2459744.8499840       0.981221       0.004843 0 -1 -1 
  2459744.8513720       0.986248       0.004846 0 -1 -1 
  2459744.8527610       0.990134       0.004851 0 -1 -1 
  2459744.8541500       0.991941       0.004852 0 -1 -1 
  2459744.8555390       0.988452       0.004850 0 -1 -1 
  2459744.8569280       0.986648       0.004849 0 -1 -1 
  2459744.8583170       1.000229       0.004865 0 -1 -1 
  2459744.8597060       0.998219       0.004866 0 -1 -1 
  2459744.8610950       1.001636       0.004865 0 -1 -1 
  2459744.8624840       0.995421       0.004860 0 -1 -1 
  2459744.8638720       1.006957       0.004871 0 -1 -1 
  2459744.8652610       0.998874       0.004865 0 -1 -1 
  2459744.8666500       1.003004       0.004869 0 -1 -1 
  2459744.8680390       0.998861       0.004867 0 -1 -1 
  2459744.8694280       1.004154       0.004871 0 -1 -1 
  2459744.8708170       0.992690       0.004870 0 -1 -1 
  2459744.8722060       1.003540       0.004871 0 -1 -1 
  2459744.8735950       0.998444       0.004876 0 -1 -1 
  2459744.8749840       1.007323       0.004879 0 -1 -1 
  2459744.8763720       1.000658       0.004874 0 -1 -1 
  2459744.8777610       1.001587       0.004873 0 -1 -1 
  2459744.8791500       0.995738       0.004873 0 -1 -1 
  2459744.8805390       1.000348       0.004875 0 -1 -1 
  2459744.8819280       1.001557       0.004877 0 -1 -1 
  2459744.8833170       0.998170       0.004874 0 -1 -1 
  2459744.8847060       0.990502       0.004870 0 -1 -1 
  2459744.8860950       1.001262       0.004877 0 -1 -1 
  2459744.8874840       0.990649       0.004871 0 -1 -1 
  2459744.8888720       1.004779       0.004883 0 -1 -1 
  2459744.8902610       1.001465       0.004878 0 -1 -1 
  2459744.8916500       0.998957       0.004879 0 -1 -1 
  2459744.8930390       1.008735       0.004880 0 -1 -1 
  2459744.8944280       0.989548       0.004875 0 -1 -1 
  2459744.8958170       1.000387       0.004876 0 -1 -1 
  2459744.8972060       1.000758       0.004883 0 -1 -1 
  2459744.8985950       0.996473       0.004879 0 -1 -1 
  2459744.8999830       0.994456       0.004873 0 -1 -1 
  2459744.9013720       0.997818       0.004887 0 -1 -1 
  2459744.9027610       1.002678       0.004881 0 -1 -1 
  2459744.9041500       1.007381       0.004895 0 -1 -1 
  2459744.9055390       1.002831       0.004882 0 -1 -1 
  2459744.9069280       1.002590       0.004884 0 -1 -1 
  2459744.9083170       1.004189       0.004888 0 -1 -1 
  2459744.9097060       0.997249       0.004879 0 -1 -1 
  2459744.9110950       0.998057       0.004883 0 -1 -1 
  2459744.9124830       1.000270       0.004881 0 -1 -1 
  2459744.9138720       1.009046       0.004888 0 -1 -1 
  2459744.9152610       1.007293       0.004884 0 -1 -1 
  2459744.9166500       1.000504       0.004880 0 -1 -1 
  2459744.9180390       0.998353       0.004880 0 -1 -1 
